ایستگاه,تاریخ,SO2 ppb
شهرداری.منطقه21,1398/04/22,5
شهرداری.منطقه21,1398/04/23,6
شهرداری.منطقه21,1398/04/24,5
شهرداری.منطقه21,1398/04/25,4
شهرداری.منطقه21,1398/04/26,5
شهرداری.منطقه21,1398/04/27,7
شهرداری.منطقه21,1398/04/28,6
شهرداری.منطقه21,1398/04/29,6
شهرداری.منطقه21,1398/04/30,6
شهرداری.منطقه21,1398/04/31,4
شهرداری.منطقه21,1398/05/01,6
شهرداری.منطقه21,1398/05/02,7
شهرداری.منطقه21,1398/05/03,6
شهرداری.منطقه21,1398/05/04,7
شهرداری.منطقه21,1398/05/05,7
شهرداری.منطقه21,1398/05/06,6
شهرداری.منطقه21,1398/05/07,8
شهرداری.منطقه21,1398/05/08,6
شهرداری.منطقه21,1398/05/09,8
شهرداری.منطقه21,1398/05/10,6
شهرداری.منطقه21,1398/05/11,6
شهرداری.منطقه21,1398/05/12,5
شهرداری.منطقه21,1398/05/13,5
شهرداری.منطقه21,1398/05/14,8
شهرداری.منطقه21,1398/05/15,12
شهرداری.منطقه21,1398/05/16,14
شهرداری.منطقه21,1398/05/17,8
شهرداری.منطقه21,1398/05/18,9
شهرداری.منطقه21,1398/05/19,6
شهرداری.منطقه21,1398/05/20,5
شهرداری.منطقه21,1398/05/21,3
شهرداری.منطقه21,1398/05/22,8
شهرداری.منطقه21,1398/05/23,10
شهرداری.منطقه21,1398/05/24,6
شهرداری.منطقه21,1398/05/25,7
شهرداری.منطقه21,1398/05/26,6
شهرداری.منطقه21,1398/05/27,7
شهرداری.منطقه21,1398/05/28,7
شهرداری.منطقه21,1398/05/29,7
شهرداری.منطقه21,1398/05/30,7
شهرداری.منطقه21,1398/05/31,6
شهرداری.منطقه21,1398/06/01,5
شهرداری.منطقه21,1398/06/02,6
شهرداری.منطقه21,1398/06/03,7
شهرداری.منطقه21,1398/06/04,11
شهرداری.منطقه21,1398/06/05,10
شهرداری.منطقه21,1398/06/06,7
شهرداری.منطقه21,1398/06/07,17
شهرداری.منطقه21,1398/06/08,5
شهرداری.منطقه21,1398/06/09,7
شهرداری.منطقه21,1398/06/10,8
شهرداری.منطقه21,1398/06/11,11
شهرداری.منطقه21,1398/06/12,11
شهرداری.منطقه21,1398/06/13,7
شهرداری.منطقه21,1398/06/14,8
شهرداری.منطقه21,1398/06/15,9
شهرداری.منطقه21,1398/06/16,8
شهرداری.منطقه21,1398/06/17,6
شهرداری.منطقه21,1398/06/18,4
شهرداری.منطقه21,1398/06/19,6
شهرداری.منطقه21,1398/06/20,7
شهرداری.منطقه21,1398/06/21,15
شهرداری.منطقه21,1398/06/22,5
شهرداری.منطقه21,1398/06/23,5
شهرداری.منطقه21,1398/06/24,6
شهرداری.منطقه21,1398/06/25,7
شهرداری.منطقه21,1398/06/26,7
شهرداری.منطقه21,1398/06/27,7
شهرداری.منطقه21,1398/06/28,9
شهرداری.منطقه21,1398/06/29,7
شهرداری.منطقه21,1398/06/30,7
شهرداری.منطقه21,1398/06/31,10
شهرداری.منطقه21,1398/07/01,13
شهرداری.منطقه21,1398/07/02,8
شهرداری.منطقه21,1398/07/03,12
شهرداری.منطقه21,1398/07/04,8
شهرداری.منطقه21,1398/07/05,7
شهرداری.منطقه21,1398/07/06,6
شهرداری.منطقه21,1398/07/07,7
شهرداری.منطقه21,1398/07/08,9
شهرداری.منطقه21,1398/07/09,9
شهرداری.منطقه21,1398/07/10,10
شهرداری.منطقه21,1398/07/11,9
شهرداری.منطقه21,1398/07/12,7
شهرداری.منطقه21,1398/07/13,7
شهرداری.منطقه21,1398/07/14,7
شهرداری.منطقه21,1398/07/15,8
شهرداری.منطقه21,1398/07/16,11
شهرداری.منطقه21,1398/07/17,8
شهرداری.منطقه21,1398/07/18,17
شهرداری.منطقه21,1398/07/19,6
شهرداری.منطقه21,1398/07/20,9
شهرداری.منطقه21,1398/07/21,7
شهرداری.منطقه21,1398/07/22,11
شهرداری.منطقه21,1398/07/23,9
شهرداری.منطقه21,1398/07/24,10
شهرداری.منطقه21,1398/07/25,9
شهرداری.منطقه21,1398/07/26,8
شهرداری.منطقه21,1398/07/27,7
شهرداری.منطقه21,1398/07/28,10
شهرداری.منطقه21,1398/07/29,15
شهرداری.منطقه21,1398/07/30,12
شهرداری.منطقه21,1398/08/01,6
شهرداری.منطقه21,1398/08/02,
شهرداری.منطقه21,1398/08/03,
شهرداری.منطقه21,1398/08/04,
شهرداری.منطقه21,1398/08/05,
شهرداری.منطقه21,1398/08/06,
شهرداری.منطقه21,1398/08/07,
شهرداری.منطقه21,1398/08/08,
شهرداری.منطقه21,1398/08/09,
شهرداری.منطقه21,1398/08/10,
شهرداری.منطقه21,1398/08/11,6
شهرداری.منطقه21,1398/08/12,8
شهرداری.منطقه21,1398/08/13,11
شهرداری.منطقه21,1398/08/14,10
شهرداری.منطقه21,1398/08/15,9
شهرداری.منطقه21,1398/08/16,7
شهرداری.منطقه21,1398/08/17,6
شهرداری.منطقه21,1398/08/18,10
شهرداری.منطقه21,1398/08/19,8
شهرداری.منطقه21,1398/08/20,9
شهرداری.منطقه21,1398/08/21,12
شهرداری.منطقه21,1398/08/22,13
شهرداری.منطقه21,1398/08/23,10
شهرداری.منطقه21,1398/08/24,5
شهرداری.منطقه21,1398/08/25,5
شهرداری.منطقه21,1398/08/26,6
شهرداری.منطقه21,1398/08/27,10
شهرداری.منطقه21,1398/08/28,10
شهرداری.منطقه21,1398/08/29,7
شهرداری.منطقه21,1398/08/30,8
شهرداری.منطقه21,1398/09/01,10
شهرداری.منطقه21,1398/09/02,9
شهرداری.منطقه21,1398/09/03,9
شهرداری.منطقه21,1398/09/04,9
شهرداری.منطقه21,1398/09/05,10
شهرداری.منطقه21,1398/09/06,10
شهرداری.منطقه21,1398/09/07,13
شهرداری.منطقه21,1398/09/08,8
شهرداری.منطقه21,1398/09/09,10
شهرداری.منطقه21,1398/09/10,11
شهرداری.منطقه21,1398/09/11,11
شهرداری.منطقه21,1398/09/12,9
شهرداری.منطقه21,1398/09/13,9
شهرداری.منطقه21,1398/09/14,10
شهرداری.منطقه21,1398/09/15,11
شهرداری.منطقه21,1398/09/16,9
شهرداری.منطقه21,1398/09/17,6
شهرداری.منطقه21,1398/09/18,9
شهرداری.منطقه21,1398/09/19,14
شهرداری.منطقه21,1398/09/20,11
شهرداری.منطقه21,1398/09/21,8
شهرداری.منطقه21,1398/09/22,8
شهرداری.منطقه21,1398/09/23,9
شهرداری.منطقه21,1398/09/24,10
شهرداری.منطقه21,1398/09/25,10
شهرداری.منطقه21,1398/09/26,6
شهرداری.منطقه21,1398/09/27,11
شهرداری.منطقه21,1398/09/28,10
شهرداری.منطقه21,1398/09/29,9
شهرداری.منطقه21,1398/09/30,12
شهرداری.منطقه21,1398/10/01,14
شهرداری.منطقه21,1398/10/02,12
شهرداری.منطقه21,1398/10/03,15
شهرداری.منطقه21,1398/10/04,14
شهرداری.منطقه21,1398/10/05,11
شهرداری.منطقه21,1398/10/06,19
شهرداری.منطقه21,1398/10/07,5
شهرداری.منطقه21,1398/10/08,10
شهرداری.منطقه21,1398/10/09,10
شهرداری.منطقه21,1398/10/10,11
شهرداری.منطقه21,1398/10/11,11
شهرداری.منطقه21,1398/10/12,14
شهرداری.منطقه21,1398/10/13,15
شهرداری.منطقه21,1398/10/14,8
شهرداری.منطقه21,1398/10/15,7
شهرداری.منطقه21,1398/10/16,10
شهرداری.منطقه21,1398/10/17,9
شهرداری.منطقه21,1398/10/18,12
شهرداری.منطقه21,1398/10/19,6
شهرداری.منطقه21,1398/10/20,10
شهرداری.منطقه21,1398/10/21,7
شهرداری.منطقه21,1398/10/22,9
شهرداری.منطقه21,1398/10/23,13
شهرداری.منطقه21,1398/10/24,9
شهرداری.منطقه21,1398/10/25,9
شهرداری.منطقه21,1398/10/26,10
شهرداری.منطقه21,1398/10/27,10
شهرداری.منطقه21,1398/10/28,8
شهرداری.منطقه21,1398/10/29,6
شهرداری.منطقه21,1398/10/30,11
شهرداری.منطقه21,1398/11/01,15
شهرداری.منطقه21,1398/11/02,10
شهرداری.منطقه21,1398/11/03,8
شهرداری.منطقه21,1398/11/04,10
شهرداری.منطقه21,1398/11/05,11
شهرداری.منطقه21,1398/11/06,11
شهرداری.منطقه21,1398/11/07,17
شهرداری.منطقه21,1398/11/08,11
شهرداری.منطقه21,1398/11/09,12
شهرداری.منطقه21,1398/11/10,10
شهرداری.منطقه21,1398/11/11,11
شهرداری.منطقه21,1398/11/12,8
شهرداری.منطقه21,1398/11/13,11
شهرداری.منطقه21,1398/11/14,12
شهرداری.منطقه21,1398/11/15,11
شهرداری.منطقه21,1398/11/16,12
شهرداری.منطقه21,1398/11/17,16
شهرداری.منطقه21,1398/11/18,9
شهرداری.منطقه21,1398/11/19,9
شهرداری.منطقه21,1398/11/20,7
شهرداری.منطقه21,1398/11/21,8
شهرداری.منطقه21,1398/11/22,7
شهرداری.منطقه21,1398/11/23,9
شهرداری.منطقه21,1398/11/24,13
شهرداری.منطقه21,1398/11/25,6
شهرداری.منطقه21,1398/11/26,9
شهرداری.منطقه21,1398/11/27,12
شهرداری.منطقه21,1398/11/28,10
شهرداری.منطقه21,1398/11/29,13
شهرداری.منطقه21,1398/11/30,13
شهرداری.منطقه21,1398/12/01,7
شهرداری.منطقه21,1398/12/02,8
شهرداری.منطقه21,1398/12/03,9
شهرداری.منطقه21,1398/12/04,8
شهرداری.منطقه21,1398/12/05,7
شهرداری.منطقه21,1398/12/06,
شهرداری.منطقه21,1398/12/07,5
شهرداری.منطقه21,1398/12/08,13
شهرداری.منطقه21,1398/12/09,9
شهرداری.منطقه21,1398/12/10,11
شهرداری.منطقه21,1398/12/11,8
شهرداری.منطقه21,1398/12/12,6
شهرداری.منطقه21,1398/12/13,8
شهرداری.منطقه21,1398/12/14,21
شهرداری.منطقه21,1398/12/15,11
شهرداری.منطقه21,1398/12/16,6
شهرداری.منطقه21,1398/12/17,9
شهرداری.منطقه21,1398/12/18,7
شهرداری.منطقه21,1398/12/19,8
شهرداری.منطقه21,1398/12/20,9
شهرداری.منطقه21,1398/12/21,9
شهرداری.منطقه21,1398/12/22,7
شهرداری.منطقه21,1398/12/23,10
شهرداری.منطقه21,1398/12/24,6
شهرداری.منطقه21,1398/12/25,6
شهرداری.منطقه21,1398/12/26,7
شهرداری.منطقه21,1398/12/27,5
شهرداری.منطقه21,1398/12/28,10
شهرداری.منطقه21,1398/12/29,4
شهرداری.منطقه21,1399/01/01,3
شهرداری.منطقه21,1399/01/02,4
شهرداری.منطقه21,1399/01/03,4
شهرداری.منطقه21,1399/01/04,3
شهرداری.منطقه21,1399/01/05,3
شهرداری.منطقه21,1399/01/06,4
شهرداری.منطقه21,1399/01/07,4
شهرداری.منطقه21,1399/01/08,5
شهرداری.منطقه21,1399/01/09,5
شهرداری.منطقه21,1399/01/10,4
شهرداری.منطقه21,1399/01/11,3
شهرداری.منطقه21,1399/01/12,3
شهرداری.منطقه21,1399/01/13,4
شهرداری.منطقه21,1399/01/14,3
شهرداری.منطقه21,1399/01/15,3
شهرداری.منطقه21,1399/01/16,4
شهرداری.منطقه21,1399/01/17,3
شهرداری.منطقه21,1399/01/18,6
شهرداری.منطقه21,1399/01/19,4
شهرداری.منطقه21,1399/01/20,4
شهرداری.منطقه21,1399/01/21,4
شهرداری.منطقه21,1399/01/22,4
شهرداری.منطقه21,1399/01/23,5
شهرداری.منطقه21,1399/01/24,4
شهرداری.منطقه21,1399/01/25,4
شهرداری.منطقه21,1399/01/26,5
شهرداری.منطقه21,1399/01/27,5
شهرداری.منطقه21,1399/01/28,5
شهرداری.منطقه21,1399/01/29,4
شهرداری.منطقه21,1399/01/30,4
شهرداری.منطقه21,1399/01/31,5
شهرداری.منطقه21,1399/02/01,4
شهرداری.منطقه21,1399/02/02,5
شهرداری.منطقه21,1399/02/03,5
شهرداری.منطقه21,1399/02/04,8
شهرداری.منطقه21,1399/02/05,8
شهرداری.منطقه21,1399/02/06,7
شهرداری.منطقه21,1399/02/07,4
شهرداری.منطقه21,1399/02/08,4
شهرداری.منطقه21,1399/02/09,4
شهرداری.منطقه21,1399/02/10,4
شهرداری.منطقه21,1399/02/11,4
شهرداری.منطقه21,1399/02/12,4
شهرداری.منطقه21,1399/02/13,4
شهرداری.منطقه21,1399/02/14,4
شهرداری.منطقه21,1399/02/15,6
شهرداری.منطقه21,1399/02/16,5
شهرداری.منطقه21,1399/02/17,5
شهرداری.منطقه21,1399/02/18,4
شهرداری.منطقه21,1399/02/19,3
شهرداری.منطقه21,1399/02/20,5
شهرداری.منطقه21,1399/02/21,5
شهرداری.منطقه21,1399/02/22,4
شهرداری.منطقه21,1399/02/23,4
شهرداری.منطقه21,1399/02/24,4
شهرداری.منطقه21,1399/02/25,4
شهرداری.منطقه21,1399/02/26,4
شهرداری.منطقه21,1399/02/27,5
شهرداری.منطقه21,1399/02/28,5
شهرداری.منطقه21,1399/02/29,5
شهرداری.منطقه21,1399/02/30,5
شهرداری.منطقه21,1399/02/31,3
شهرداری.منطقه21,1399/03/01,6
شهرداری.منطقه21,1399/03/02,5
شهرداری.منطقه21,1399/03/03,4
شهرداری.منطقه21,1399/03/04,4
شهرداری.منطقه21,1399/03/05,4
شهرداری.منطقه21,1399/03/06,5
شهرداری.منطقه21,1399/03/07,6
شهرداری.منطقه21,1399/03/08,5
شهرداری.منطقه21,1399/03/09,5
شهرداری.منطقه21,1399/03/10,5
شهرداری.منطقه21,1399/03/11,6
شهرداری.منطقه21,1399/03/12,8
شهرداری.منطقه21,1399/03/13,6
شهرداری.منطقه21,1399/03/14,5
شهرداری.منطقه21,1399/03/15,4
شهرداری.منطقه21,1399/03/16,4
شهرداری.منطقه21,1399/03/17,4
شهرداری.منطقه21,1399/03/18,4
شهرداری.منطقه21,1399/03/19,6
شهرداری.منطقه21,1399/03/20,8
شهرداری.منطقه21,1399/03/21,8
شهرداری.منطقه21,1399/03/22,6
شهرداری.منطقه21,1399/03/23,4
شهرداری.منطقه21,1399/03/24,5
شهرداری.منطقه21,1399/03/25,6
شهرداری.منطقه21,1399/03/26,7
شهرداری.منطقه21,1399/03/27,6
شهرداری.منطقه21,1399/03/28,6
شهرداری.منطقه21,1399/03/29,7
شهرداری.منطقه21,1399/03/30,6
شهرداری.منطقه21,1399/03/31,6
شهرداری.منطقه21,1399/04/01,4
شهرداری.منطقه21,1399/04/02,7
شهرداری.منطقه21,1399/04/03,8
شهرداری.منطقه21,1399/04/04,9
شهرداری.منطقه21,1399/04/05,6
شهرداری.منطقه21,1399/04/06,4
شهرداری.منطقه21,1399/04/07,5
شهرداری.منطقه21,1399/04/08,6
شهرداری.منطقه21,1399/04/09,10
شهرداری.منطقه21,1399/04/10,6
شهرداری.منطقه21,1399/04/11,8
شهرداری.منطقه21,1399/04/12,5
شهرداری.منطقه21,1399/04/13,5
شهرداری.منطقه21,1399/04/14,6
شهرداری.منطقه21,1399/04/15,6
شهرداری.منطقه21,1399/04/16,6
شهرداری.منطقه21,1399/04/17,6
شهرداری.منطقه21,1399/04/18,5
شهرداری.منطقه21,1399/04/19,4
شهرداری.منطقه21,1399/04/20,5
شهرداری.منطقه21,1399/04/21,6
شهرداری.منطقه21,1399/04/22,5
شهرداری.منطقه21,1399/04/23,5
شهرداری.منطقه21,1399/04/24,4
شهرداری.منطقه21,1399/04/25,5
شهرداری.منطقه21,1399/04/26,8
شهرداری.منطقه21,1399/04/27,11
شهرداری.منطقه21,1399/04/28,6
شهرداری.منطقه21,1399/04/29,7
شهرداری.منطقه21,1399/04/30,7
شهرداری.منطقه21,1399/04/31,6
شهرداری.منطقه21,1399/05/01,5
شهرداری.منطقه21,1399/05/02,6
شهرداری.منطقه21,1399/05/03,5
شهرداری.منطقه21,1399/05/04,4
شهرداری.منطقه21,1399/05/05,5
شهرداری.منطقه21,1399/05/06,7
شهرداری.منطقه21,1399/05/07,
شهرداری.منطقه21,1399/05/08,
شهرداری.منطقه21,1399/05/09,
شهرداری.منطقه21,1399/05/10,
شهرداری.منطقه21,1399/05/11,3
شهرداری.منطقه21,1399/05/12,4
شهرداری.منطقه21,1399/05/13,7
شهرداری.منطقه21,1399/05/14,3
شهرداری.منطقه21,1399/05/15,5
شهرداری.منطقه21,1399/05/16,3
شهرداری.منطقه21,1399/05/17,3
شهرداری.منطقه21,1399/05/18,5
شهرداری.منطقه21,1399/05/19,8
شهرداری.منطقه21,1399/05/20,5
شهرداری.منطقه21,1399/05/21,12
شهرداری.منطقه21,1399/05/22,10
شهرداری.منطقه21,1399/05/23,8
شهرداری.منطقه21,1399/05/24,5
شهرداری.منطقه21,1399/05/25,6
شهرداری.منطقه21,1399/05/26,5
شهرداری.منطقه21,1399/05/27,6
شهرداری.منطقه21,1399/05/28,15
شهرداری.منطقه21,1399/05/29,10
شهرداری.منطقه21,1399/05/30,10
شهرداری.منطقه21,1399/05/31,6
شهرداری.منطقه21,1399/06/01,7
شهرداری.منطقه21,1399/06/02,6
شهرداری.منطقه21,1399/06/03,8
شهرداری.منطقه21,1399/06/04,7
شهرداری.منطقه21,1399/06/05,9
شهرداری.منطقه21,1399/06/06,16
شهرداری.منطقه21,1399/06/07,11
شهرداری.منطقه21,1399/06/08,11
شهرداری.منطقه21,1399/06/09,8
شهرداری.منطقه21,1399/06/10,9
شهرداری.منطقه21,1399/06/11,12
شهرداری.منطقه21,1399/06/12,23
شهرداری.منطقه21,1399/06/13,8
شهرداری.منطقه21,1399/06/14,10
شهرداری.منطقه21,1399/06/15,6
شهرداری.منطقه21,1399/06/16,7
شهرداری.منطقه21,1399/06/17,7
شهرداری.منطقه21,1399/06/18,8
شهرداری.منطقه21,1399/06/19,7
شهرداری.منطقه21,1399/06/20,8
شهرداری.منطقه21,1399/06/21,7
شهرداری.منطقه21,1399/06/22,6
شهرداری.منطقه21,1399/06/23,7
شهرداری.منطقه21,1399/06/24,7
شهرداری.منطقه21,1399/06/25,8
شهرداری.منطقه21,1399/06/26,10
شهرداری.منطقه21,1399/06/27,10
شهرداری.منطقه21,1399/06/28,10
شهرداری.منطقه21,1399/06/29,8
شهرداری.منطقه21,1399/06/30,7
شهرداری.منطقه21,1399/06/31,8
شهرداری.منطقه21,1399/07/01,9
شهرداری.منطقه21,1399/07/02,7
شهرداری.منطقه21,1399/07/03,9
شهرداری.منطقه21,1399/07/04,7
شهرداری.منطقه21,1399/07/05,7
شهرداری.منطقه21,1399/07/06,6
شهرداری.منطقه21,1399/07/07,7
شهرداری.منطقه21,1399/07/08,7
شهرداری.منطقه21,1399/07/09,8
شهرداری.منطقه21,1399/07/10,7
شهرداری.منطقه21,1399/07/11,5
شهرداری.منطقه21,1399/07/12,5
شهرداری.منطقه21,1399/07/13,6
شهرداری.منطقه21,1399/07/14,4
شهرداری.منطقه21,1399/07/15,5
شهرداری.منطقه21,1399/07/16,4
شهرداری.منطقه21,1399/07/17,3
شهرداری.منطقه21,1399/07/18,3
شهرداری.منطقه21,1399/07/19,4
شهرداری.منطقه21,1399/07/20,6
شهرداری.منطقه21,1399/07/21,6
شهرداری.منطقه21,1399/07/22,8
شهرداری.منطقه21,1399/07/23,8
شهرداری.منطقه21,1399/07/24,7
شهرداری.منطقه21,1399/07/25,6
شهرداری.منطقه21,1399/07/26,6
شهرداری.منطقه21,1399/07/27,7
شهرداری.منطقه21,1399/07/28,7
شهرداری.منطقه21,1399/07/29,8
شهرداری.منطقه21,1399/07/30,8
شهرداری.منطقه21,1399/08/01,6
شهرداری.منطقه21,1399/08/02,6
شهرداری.منطقه21,1399/08/03,7
شهرداری.منطقه21,1399/08/04,8
شهرداری.منطقه21,1399/08/05,7
