ایستگاه,تاریخ,SO2 ppb
ستاد.بحران.منطقه7,1399/01/03,3
ستاد.بحران.منطقه7,1399/01/04,3
ستاد.بحران.منطقه7,1399/01/05,4
ستاد.بحران.منطقه7,1399/01/06,4
ستاد.بحران.منطقه7,1399/01/07,3
ستاد.بحران.منطقه7,1399/01/08,4
ستاد.بحران.منطقه7,1399/01/09,4
ستاد.بحران.منطقه7,1399/01/10,3
ستاد.بحران.منطقه7,1399/01/11,3
ستاد.بحران.منطقه7,1399/01/12,3
ستاد.بحران.منطقه7,1399/01/13,3
ستاد.بحران.منطقه7,1399/01/14,3
ستاد.بحران.منطقه7,1399/01/15,4
ستاد.بحران.منطقه7,1399/01/16,3
ستاد.بحران.منطقه7,1399/01/17,3
ستاد.بحران.منطقه7,1399/01/18,4
ستاد.بحران.منطقه7,1399/01/19,2
ستاد.بحران.منطقه7,1399/01/20,3
ستاد.بحران.منطقه7,1399/01/21,3
ستاد.بحران.منطقه7,1399/01/22,3
ستاد.بحران.منطقه7,1399/01/23,3
ستاد.بحران.منطقه7,1399/01/24,2
ستاد.بحران.منطقه7,1399/01/25,4
ستاد.بحران.منطقه7,1399/01/26,3
ستاد.بحران.منطقه7,1399/01/27,3
ستاد.بحران.منطقه7,1399/01/28,3
ستاد.بحران.منطقه7,1399/01/29,3
ستاد.بحران.منطقه7,1399/01/30,3
ستاد.بحران.منطقه7,1399/01/31,3
ستاد.بحران.منطقه7,1399/02/01,3
ستاد.بحران.منطقه7,1399/02/02,2
ستاد.بحران.منطقه7,1399/02/03,3
ستاد.بحران.منطقه7,1399/02/04,4
ستاد.بحران.منطقه7,1399/02/05,3
ستاد.بحران.منطقه7,1399/02/06,3
ستاد.بحران.منطقه7,1399/02/07,3
ستاد.بحران.منطقه7,1399/02/08,3
ستاد.بحران.منطقه7,1399/02/09,2
ستاد.بحران.منطقه7,1399/02/10,3
ستاد.بحران.منطقه7,1399/02/11,2
ستاد.بحران.منطقه7,1399/02/12,3
ستاد.بحران.منطقه7,1399/02/13,4
ستاد.بحران.منطقه7,1399/02/14,3
ستاد.بحران.منطقه7,1399/02/15,2
ستاد.بحران.منطقه7,1399/02/16,3
ستاد.بحران.منطقه7,1399/02/17,3
ستاد.بحران.منطقه7,1399/02/18,3
ستاد.بحران.منطقه7,1399/02/19,3
ستاد.بحران.منطقه7,1399/02/20,3
ستاد.بحران.منطقه7,1399/02/21,3
ستاد.بحران.منطقه7,1399/02/22,3
ستاد.بحران.منطقه7,1399/02/23,3
ستاد.بحران.منطقه7,1399/02/24,3
ستاد.بحران.منطقه7,1399/02/25,3
ستاد.بحران.منطقه7,1399/02/26,3
ستاد.بحران.منطقه7,1399/02/27,3
ستاد.بحران.منطقه7,1399/02/28,3
ستاد.بحران.منطقه7,1399/02/29,3
ستاد.بحران.منطقه7,1399/02/30,4
ستاد.بحران.منطقه7,1399/02/31,2
ستاد.بحران.منطقه7,1399/03/01,3
ستاد.بحران.منطقه7,1399/03/02,3
ستاد.بحران.منطقه7,1399/03/03,2
ستاد.بحران.منطقه7,1399/03/04,3
ستاد.بحران.منطقه7,1399/03/05,3
ستاد.بحران.منطقه7,1399/03/06,3
ستاد.بحران.منطقه7,1399/03/07,3
ستاد.بحران.منطقه7,1399/03/08,3
ستاد.بحران.منطقه7,1399/03/09,3
ستاد.بحران.منطقه7,1399/03/10,3
ستاد.بحران.منطقه7,1399/03/11,3
ستاد.بحران.منطقه7,1399/03/12,3
ستاد.بحران.منطقه7,1399/03/13,4
ستاد.بحران.منطقه7,1399/03/14,3
ستاد.بحران.منطقه7,1399/03/15,3
ستاد.بحران.منطقه7,1399/03/16,3
