ایستگاه,تاریخ,SO2 ppb
پونک,1400/09/10,10
پونک,1400/09/11,5
پونک,1400/09/12,2
پونک,1400/09/13,6
پونک,1400/09/14,9
پونک,1400/09/15,7
پونک,1400/09/16,6
پونک,1400/09/17,9
پونک,1400/09/18,8
پونک,1400/09/19,10
پونک,1400/09/20,6
پونک,1400/09/21,8
پونک,1400/09/22,9
پونک,1400/09/23,9
پونک,1400/09/24,8
پونک,1400/09/25,7
پونک,1400/09/26,12
پونک,1400/09/27,5
پونک,1400/09/28,4
پونک,1400/09/29,5
پونک,1400/09/30,3
پونک,1400/10/01,3
پونک,1400/10/02,4
پونک,1400/10/03,4
پونک,1400/10/04,4
پونک,1400/10/05,7
پونک,1400/10/06,12
پونک,1400/10/07,9
پونک,1400/10/08,6
پونک,1400/10/09,9
پونک,1400/10/10,9
پونک,1400/10/11,10
پونک,1400/10/12,5
پونک,1400/10/13,3
پونک,1400/10/14,5
پونک,1400/10/15,4
پونک,1400/10/16,5
پونک,1400/10/17,7
پونک,1400/10/18,14
پونک,1400/10/19,11
پونک,1400/10/20,7
پونک,1400/10/21,11
پونک,1400/10/22,8
پونک,1400/10/23,9
پونک,1400/10/24,3
پونک,1400/10/25,4
پونک,1400/10/26,3
پونک,1400/10/27,4
پونک,1400/10/28,7
پونک,1400/10/29,9
پونک,1400/10/30,7
پونک,1400/11/01,4
پونک,1400/11/02,11
پونک,1400/11/03,14
پونک,1400/11/04,12
پونک,1400/11/05,12
پونک,1400/11/06,9
پونک,1400/11/07,5
پونک,1400/11/08,4
پونک,1400/11/09,7
پونک,1400/11/10,5
پونک,1400/11/11,7
پونک,1400/11/12,6
پونک,1400/11/13,7
پونک,1400/11/14,6
پونک,1400/11/15,7
پونک,1400/11/16,3
پونک,1400/11/17,5
پونک,1400/11/18,6
پونک,1400/11/19,9
پونک,1400/11/20,8
پونک,1400/11/21,6
پونک,1400/11/22,4
پونک,1400/11/23,5
پونک,1400/11/24,7
پونک,1400/11/25,5
پونک,1400/11/26,5
پونک,1400/11/27,7
پونک,1400/11/28,4
پونک,1400/11/29,5
پونک,1400/11/30,6
پونک,1400/12/01,2
پونک,1400/12/02,4
پونک,1400/12/03,6
پونک,1400/12/04,5
پونک,1400/12/05,6
پونک,1400/12/06,5
پونک,1400/12/07,3
پونک,1400/12/08,5
پونک,1400/12/09,5
پونک,1400/12/10,6
پونک,1400/12/11,5
پونک,1400/12/12,8
پونک,1400/12/13,2
پونک,1400/12/14,3
پونک,1400/12/15,3
پونک,1400/12/16,3
پونک,1400/12/17,4
پونک,1400/12/18,3
پونک,1400/12/19,2
پونک,1400/12/20,3
پونک,1400/12/21,3
پونک,1400/12/22,4
پونک,1400/12/23,4
پونک,1400/12/24,4
پونک,1400/12/25,3
پونک,1400/12/26,4
پونک,1400/12/27,5
پونک,1400/12/28,4
پونک,1400/12/29,3
پونک,1401/01/01,4
پونک,1401/01/02,3
پونک,1401/01/03,4
پونک,1401/01/04,3
پونک,1401/01/05,2
پونک,1401/01/06,3
پونک,1401/01/07,3
پونک,1401/01/08,3
پونک,1401/01/09,4
پونک,1401/01/10,5
پونک,1401/01/11,3
پونک,1401/01/12,3
پونک,1401/01/13,4
پونک,1401/01/14,3
پونک,1401/01/15,3
پونک,1401/01/16,3
پونک,1401/01/17,3
پونک,1401/01/18,3
پونک,1401/01/19,2
پونک,1401/01/20,4
پونک,1401/01/21,3
پونک,1401/01/22,4
پونک,1401/01/23,3
پونک,1401/01/24,4
پونک,1401/01/25,3
پونک,1401/01/26,2
پونک,1401/01/27,3
پونک,1401/01/28,4
پونک,1401/01/29,4
پونک,1401/01/30,13
پونک,1401/01/31,8
پونک,1401/02/01,3
پونک,1401/02/02,3
پونک,1401/02/03,4
پونک,1401/02/04,3
پونک,1401/02/05,4
پونک,1401/02/06,3
پونک,1401/02/07,3
پونک,1401/02/08,2
پونک,1401/02/09,3
پونک,1401/02/10,4
پونک,1401/02/11,4
پونک,1401/02/12,3
پونک,1401/02/13,3
پونک,1401/02/14,2
پونک,1401/02/15,3
پونک,1401/02/16,2
پونک,1401/02/17,3
پونک,1401/02/18,3
پونک,1401/02/19,4
پونک,1401/02/20,4
پونک,1401/02/21,4
پونک,1401/02/22,5
پونک,1401/02/23,3
پونک,1401/02/24,3
پونک,1401/02/25,4
پونک,1401/02/26,4
پونک,1401/02/27,4
پونک,1401/02/28,4
پونک,1401/02/29,6
پونک,1401/02/30,5
پونک,1401/02/31,4
پونک,1401/03/01,5
پونک,1401/03/02,5
پونک,1401/03/03,5
پونک,1401/03/04,4
پونک,1401/03/05,4
پونک,1401/03/06,3
پونک,1401/03/07,4
پونک,1401/03/08,4
پونک,1401/03/09,3
پونک,1401/03/10,3
پونک,1401/03/11,3
پونک,1401/03/13,4
پونک,1401/03/14,4
پونک,1401/03/15,4
پونک,1401/03/16,4
پونک,1401/03/17,3
پونک,1401/03/18,4
پونک,1401/03/19,3
پونک,1401/03/20,5
پونک,1401/03/21,4
پونک,1401/03/22,4
پونک,1401/03/23,3
پونک,1401/03/24,4
پونک,1401/03/25,3
پونک,1401/03/26,3
پونک,1401/03/27,4
پونک,1401/03/28,3
پونک,1401/03/29,4
پونک,1401/03/30,3
پونک,1401/03/31,3
پونک,1401/04/01,2
پونک,1401/04/02,3
پونک,1401/04/03,4
پونک,1401/04/04,4
پونک,1401/04/05,3
پونک,1401/04/06,6
پونک,1401/04/07,5
پونک,1401/04/08,6
پونک,1401/04/09,6
پونک,1401/04/10,5
پونک,1401/04/11,5
پونک,1401/04/12,5
پونک,1401/04/13,2
پونک,1401/04/14,8
پونک,1401/04/15,6
پونک,1401/04/16,6
پونک,1401/04/17,5
پونک,1401/04/18,4
پونک,1401/04/19,5
پونک,1401/04/20,5
پونک,1401/04/21,6
پونک,1401/04/22,6
پونک,1401/04/23,9
پونک,1401/04/24,6
پونک,1401/04/25,6
پونک,1401/04/26,5
پونک,1401/04/27,6
پونک,1401/04/28,6
پونک,1401/04/29,5
پونک,1401/04/30,4
پونک,1401/04/31,4
پونک,1401/05/01,4
پونک,1401/05/02,4
پونک,1401/05/03,4
پونک,1401/05/04,4
پونک,1401/05/05,3
پونک,1401/05/06,2
پونک,1401/05/07,1
پونک,1401/05/08,2
پونک,1401/05/09,2
پونک,1401/05/10,2
پونک,1401/05/11,3
پونک,1401/05/12,2
پونک,1401/05/13,3
پونک,1401/05/14,3
پونک,1401/05/15,3
پونک,1401/05/16,3
پونک,1401/05/17,3
پونک,1401/05/18,3
پونک,1401/05/19,3
پونک,1401/05/20,4
پونک,1401/05/21,3
پونک,1401/05/22,5
پونک,1401/05/23,4
پونک,1401/05/24,4
پونک,1401/05/25,3
پونک,1401/05/26,4
پونک,1401/05/27,4
پونک,1401/05/28,3
پونک,1401/05/29,4
پونک,1401/05/30,5
پونک,1401/05/31,5
پونک,1401/06/01,5
پونک,1401/06/02,6
پونک,1401/06/03,5
پونک,1401/06/04,4
پونک,1401/06/05,5
پونک,1401/06/06,2
پونک,1401/06/07,4
پونک,1401/06/08,4
پونک,1401/06/09,6
پونک,1401/06/10,4
پونک,1401/06/11,4
پونک,1401/06/12,5
پونک,1401/06/13,5
پونک,1401/06/14,6
پونک,1401/06/15,4
پونک,1401/06/16,2
پونک,1401/06/17,3
پونک,1401/06/18,3
پونک,1401/06/19,5
پونک,1401/06/20,4
پونک,1401/06/21,5
پونک,1401/06/22,5
پونک,1401/06/23,5
پونک,1401/06/24,5
پونک,1401/06/25,4
پونک,1401/06/26,5
پونک,1401/06/27,4
پونک,1401/06/28,6
پونک,1401/06/29,4
پونک,1401/06/30,4
پونک,1401/06/31,3
پونک,1401/07/01,4
پونک,1401/07/02,5
پونک,1401/07/03,3
پونک,1401/07/04,5
پونک,1401/07/05,3
پونک,1401/07/06,3
پونک,1401/07/07,3
پونک,1401/07/08,3
پونک,1401/07/09,5
پونک,1401/07/10,3
پونک,1401/07/11,4
پونک,1401/07/12,4
پونک,1401/07/13,3
پونک,1401/07/14,4
پونک,1401/07/15,3
پونک,1401/07/16,4
پونک,1401/07/17,4
پونک,1401/07/18,5
پونک,1401/07/19,5
پونک,1401/07/20,4
پونک,1401/07/21,4
پونک,1401/07/22,3
پونک,1401/07/23,5
پونک,1401/07/24,3
پونک,1401/07/25,3
پونک,1401/07/26,4
پونک,1401/07/27,4
پونک,1401/07/28,4
پونک,1401/07/29,5
پونک,1401/07/30,5
پونک,1401/08/01,4
پونک,1401/08/02,3
پونک,1401/08/03,2
پونک,1401/08/04,4
پونک,1401/08/05,4
پونک,1401/08/06,5
پونک,1401/08/07,5
پونک,1401/08/08,6
پونک,1401/08/09,3
پونک,1401/08/10,4
پونک,1401/08/11,4
پونک,1401/08/12,4
پونک,1401/08/13,3
پونک,1401/08/14,4
پونک,1401/08/15,4
پونک,1401/08/16,5
پونک,1401/08/17,5
پونک,1401/08/18,6
پونک,1401/08/19,4
پونک,1401/08/20,3
پونک,1401/08/21,7
پونک,1401/08/22,5
پونک,1401/08/23,4
پونک,1401/08/24,7
پونک,1401/08/25,7
پونک,1401/08/26,4
پونک,1401/08/27,4
پونک,1401/08/28,6
پونک,1401/08/29,8
پونک,1401/08/30,5
پونک,1401/09/01,5
پونک,1401/09/02,6
پونک,1401/09/03,6
پونک,1401/09/04,5
پونک,1401/09/05,4
پونک,1401/09/06,4
پونک,1401/09/07,5
پونک,1401/09/08,5
پونک,1401/09/09,7
پونک,1401/09/10,6
پونک,1401/09/11,6
پونک,1401/09/12,5
پونک,1401/09/13,3
پونک,1401/09/14,2
پونک,1401/09/15,4
پونک,1401/09/16,5
پونک,1401/09/17,13
پونک,1401/09/18,7
پونک,1401/09/19,9
پونک,1401/09/20,9
پونک,1401/09/21,8
پونک,1401/09/22,27
پونک,1401/09/23,39
پونک,1401/09/24,26
پونک,1401/09/25,15
پونک,1401/09/26,11
پونک,1401/09/27,10
پونک,1401/09/28,7
پونک,1401/09/29,12
پونک,1401/09/30,6
پونک,1401/10/01,12
پونک,1401/10/02,7
پونک,1401/10/03,3
پونک,1401/10/04,4
پونک,1401/10/05,6
پونک,1401/10/06,5
پونک,1401/10/07,9
پونک,1401/10/08,13
پونک,1401/10/09,12
پونک,1401/10/10,10
